sample2,,sample3,,sample4,,sample5,,sample7,,sample8,,sample9,,
Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%T,
313.017334,85.86237335,313.017334,85.1455307,313.017334,85.46751404,313.017334,85.77515411,313.017334,85.69239044,313.017334,85.69129944,313.017334,85.7688446,
312.0004272,85.81517029,312.0004272,85.15525055,312.0004272,85.42424774,312.0004272,85.73059082,312.0004272,85.6499176,312.0004272,85.68331909,312.0004272,85.73108673,
310.9833069,85.85276794,310.9833069,85.15164185,310.9833069,85.42035675,310.9833069,85.69934082,310.9833069,85.67655945,310.9833069,85.70884705,310.9833069,85.74716949,
310.005249,85.79174042,310.005249,85.13764954,310.005249,85.40052795,310.005249,85.69863892,310.005249,85.64247131,310.005249,85.68149567,310.005249,85.69219971,
308.9879761,85.81730652,308.9879761,85.1557312,308.9879761,85.40864563,308.9879761,85.68497467,308.9879761,85.64187622,308.9879761,85.63726807,308.9879761,85.67433167,
308.0096741,85.76637268,308.0096741,85.16181183,308.0096741,85.40591431,308.0096741,85.61253357,308.0096741,85.6144104,308.0096741,85.62906647,308.0096741,85.65410614,
306.9920654,85.79710388,306.9920654,85.18228149,306.9920654,85.35274506,306.9920654,85.66072845,306.9920654,85.64296722,306.9920654,85.64125061,306.9920654,85.68765259,
306.0135498,85.72267914,306.0135498,85.15098572,306.0135498,85.30007935,306.0135498,85.63010406,306.0135498,85.57332611,306.0135498,85.56905365,306.0135498,85.61450958,
304.9957581,85.71204376,304.9957581,85.17025757,304.9957581,85.3026123,304.9957581,85.5651474,304.9957581,85.53146362,304.9957581,85.56738281,304.9957581,85.60611725,
304.0169983,85.74066925,304.0169983,85.22908783,304.0169983,85.2773819,304.0169983,85.6162262,304.0169983,85.55644989,304.0169983,85.56713867,304.0169983,85.60820007,
302.9989014,85.70815277,302.9989014,85.21536255,302.9989014,85.30476379,302.9989014,85.57324219,302.9989014,85.55725098,302.9989014,85.58673096,302.9989014,85.59954071,
301.9807739,85.671875,301.9807739,85.2375412,301.9807739,85.25601959,301.9807739,85.57505035,301.9807739,85.49942017,301.9807739,85.52468109,301.9807739,85.52125549,
301.0016174,85.65527344,301.0016174,85.22525024,301.0016174,85.22122192,301.0016174,85.53964996,301.0016174,85.46328735,301.0016174,85.51452637,301.0016174,85.51148987,
299.9832153,85.65729523,299.9832153,85.27081299,299.9832153,85.21463776,299.9832153,85.56776428,299.9832153,85.50630951,299.9832153,85.51425934,299.9832153,85.49906158,
299.0038452,85.63165283,299.0038452,85.29443359,299.0038452,85.17025757,299.0038452,85.48236847,299.0038452,85.47010803,299.0038452,85.45567322,299.0038452,85.50846863,
297.9851685,85.63607788,297.9851685,85.31056213,297.9851685,85.1819458,297.9851685,85.4924469,297.9851685,85.46710968,297.9851685,85.47373962,297.9851685,85.51359558,
297.0055847,85.58892822,297.0055847,85.31929779,297.0055847,85.16655731,297.0055847,85.4557724,297.0055847,85.43350983,297.0055847,85.45314026,297.0055847,85.47252655,
295.9866943,85.56838989,295.9866943,85.32460785,295.9866943,85.15579987,295.9866943,85.43998718,295.9866943,85.40299225,295.9866943,85.42472839,295.9866943,85.46366119,
295.0068665,85.56560516,295.0068665,85.36812592,295.0068665,85.11930847,295.0068665,85.43703461,295.0068665,85.42183685,295.0068665,85.4240799,295.0068665,85.44865417,
293.9877625,85.51522827,293.9877625,85.3361969,293.9877625,85.05451965,293.9877625,85.3771286,293.9877625,85.33513641,293.9877625,85.35655975,293.9877625,85.38298035,
293.0077209,85.52192688,293.0077209,85.34392548,293.0077209,85.09168243,293.0077209,85.38402557,293.0077209,85.29370117,293.0077209,85.32702637,293.0077209,85.40070343,
291.9883728,85.4979248,291.9883728,85.37447357,291.9883728,85.04525757,291.9883728,85.3835144,291.9883728,85.32339478,291.9883728,85.32553864,291.9883728,85.39501953,
291.0081177,85.50144958,291.0081177,85.39359283,291.0081177,85.02196503,291.0081177,85.37268829,291.0081177,85.30628204,291.0081177,85.32441711,291.0081177,85.36517334,
289.9884949,85.44785309,289.9884949,85.35890198,289.9884949,85.00476837,289.9884949,85.32310486,289.9884949,85.22396088,289.9884949,85.23522949,289.9884949,85.29088593,
289.0080261,85.45941925,289.0080261,85.36620331,289.0080261,84.98801422,289.0080261,85.30172729,289.0080261,85.23479462,289.0080261,85.23580933,289.0080261,85.33423615,
287.9882202,85.43182373,287.9882202,85.3901062,287.9882202,84.95994568,287.9882202,85.30099487,287.9882202,85.24855042,287.9882202,85.25285339,287.9882202,85.31362152,
287.0074768,85.40415955,287.0074768,85.33950806,287.0074768,84.89478302,287.0074768,85.26061249,287.0074768,85.22462463,287.0074768,85.2035675,287.0074768,85.27619934,
285.9874268,85.37461853,285.9874268,85.31043243,285.9874268,84.89776611,285.9874268,85.21858215,285.9874268,85.14331055,285.9874268,85.15449524,285.9874268,85.23857117,
285.0065002,85.34635925,285.0065002,85.2826004,285.0065002,84.86335754,285.0065002,85.22216034,285.0065002,85.15118408,285.0065002,85.13417816,285.0065002,85.21107483,
283.9862366,85.30348206,283.9862366,85.25630951,283.9862366,84.83992004,283.9862366,85.20827484,283.9862366,85.12083435,283.9862366,85.12189484,283.9862366,85.2135849,
283.0050659,85.27762604,283.0050659,85.2255249,283.0050659,84.76948547,283.0050659,85.15847778,283.0050659,85.09272003,283.0050659,85.07168579,283.0050659,85.20078278,
281.9845276,85.22747803,281.9845276,85.14290619,281.9845276,84.71784973,281.9845276,85.09212494,281.9845276,85.01411438,281.9845276,85.04070282,281.9845276,85.11849976,
281.0031738,85.21199036,281.0031738,85.0838089,281.0031738,84.68612671,281.0031738,85.05495453,281.0031738,84.99664307,281.0031738,84.98056793,281.0031738,85.09723663,
279.9824524,85.19271851,279.9824524,85.03924561,279.9824524,84.66971588,279.9824524,85.06932068,279.9824524,84.96563721,279.9824524,84.97507477,279.9824524,85.10028076,
279.0008545,85.19940186,279.0008545,84.95812225,279.0008545,84.64497375,279.0008545,85.04125214,279.0008545,84.95866394,279.0008545,84.96101379,279.0008545,85.05677795,
278.0191956,85.16694641,278.0191956,84.93134308,278.0191956,84.61875916,278.0191956,85.03346252,278.0191956,84.98571777,278.0191956,84.93585205,278.0191956,85.01316071,
276.9981079,85.11643219,276.9981079,84.81441498,276.9981079,84.55856323,276.9981079,85.00125122,276.9981079,84.88981628,276.9981079,84.87782288,276.9981079,85.02839661,
276.0162048,85.10767365,276.0162048,84.76210022,276.0162048,84.57765198,276.0162048,84.96769714,276.0162048,84.87399292,276.0162048,84.88994598,276.0162048,84.98495483,
274.9949036,85.05186462,274.9949036,84.62181854,274.9949036,84.46945953,274.9949036,84.8911438,274.9949036,84.82539368,274.9949036,84.81298065,274.9949036,84.94718933,
274.0128174,85.04160309,274.0128174,84.56735229,274.0128174,84.45021057,274.0128174,84.9005661,274.0128174,84.81797028,274.0128174,84.78981018,274.0128174,84.91874695,
272.991333,85.00395203,272.991333,84.47567749,272.991333,84.38447571,272.991333,84.88610077,272.991333,84.81062317,272.991333,84.73697662,272.991333,84.90200043,
272.0090027,85.00018311,272.0090027,84.43981171,272.0090027,84.39080048,272.0090027,84.83827209,272.0090027,84.76825714,272.0090027,84.73365021,272.0090027,84.89211273,
270.9872437,84.93511963,270.9872437,84.34261322,270.9872437,84.34667206,270.9872437,84.77146912,270.9872437,84.6869278,270.9872437,84.66847229,270.9872437,84.82891083,
270.0047607,84.904953,270.0047607,84.25611115,270.0047607,84.32118225,270.0047607,84.79399872,270.0047607,84.6975174,270.0047607,84.65324402,270.0047607,84.80792236,
268.9828186,84.87013245,268.9828186,84.18212891,268.9828186,84.26520538,268.9828186,84.75151825,268.9828186,84.64633942,268.9828186,84.63089752,268.9828186,84.79047394,
268.0000916,84.8528595,268.0000916,84.08657074,268.0000916,84.23107147,268.0000916,84.70886993,268.0000916,84.61817932,268.0000916,84.57608032,268.0000916,84.73320007,
267.0172729,84.81539154,267.0172729,84.02023315,267.0172729,84.19943237,267.0172729,84.68741608,267.0172729,84.58823395,267.0172729,84.55080414,267.0172729,84.71019745,
265.9949951,84.76693726,265.9949951,83.97511292,265.9949951,84.12944031,265.9949951,84.64989471,265.9949951,84.53952026,265.9949951,84.51833344,265.9949951,84.65681458,
265.0119324,84.73932648,265.0119324,83.92760468,265.0119324,84.1301651,265.0119324,84.61138916,265.0119324,84.52514648,265.0119324,84.46822357,265.0119324,84.64733124,
263.9894714,84.69242096,263.9894714,83.85951233,263.9894714,84.04975891,263.9894714,84.57776642,263.9894714,84.51463318,263.9894714,84.45821381,263.9894714,84.64586639,
263.0062256,84.65961456,263.0062256,83.80748749,263.0062256,83.98739624,263.0062256,84.54319763,263.0062256,84.41592407,263.0062256,84.37569427,263.0062256,84.57637787,
261.983551,84.63178253,261.983551,83.73316193,261.983551,83.91848755,261.983551,84.52855682,261.983551,84.39686584,261.983551,84.33052063,261.983551,84.56253052,
261.0000916,84.58998871,261.0000916,83.6940918,261.0000916,83.85733032,261.0000916,84.46479034,261.0000916,84.36313629,261.0000916,84.31095123,261.0000916,84.50182343,
260.0165405,84.55031586,260.0165405,83.69404602,260.0165405,83.91175842,260.0165405,84.45272827,260.0165405,84.29256439,260.0165405,84.27987671,260.0165405,84.47547913,
258.9935608,84.48764801,258.9935608,83.65867615,258.9935608,83.82164001,258.9935608,84.35597992,258.9935608,84.22986603,258.9935608,84.22084808,258.9935608,84.40705109,
258.0097961,84.44293213,258.0097961,83.64047241,258.0097961,83.78131104,258.0097961,84.34236908,258.0097961,84.2130127,258.0097961,84.16566467,258.0097961,84.36447906,
256.9866028,84.42660522,256.9866028,83.66396332,256.9866028,83.7179718,256.9866028,84.30635071,256.9866028,84.19171906,256.9866028,84.17668152,256.9866028,84.35400391,
256.0026855,84.37254333,256.0026855,83.64970398,256.0026855,83.68095398,256.0026855,84.26828766,256.0026855,84.12293243,256.0026855,84.10190582,256.0026855,84.25564575,
255.0186462,84.3661499,255.0186462,83.70619202,255.0186462,83.64678955,255.0186462,84.27204132,255.0186462,84.10861969,255.0186462,84.06517792,255.0186462,84.3328476,
253.9951324,84.23955536,253.9951324,83.68481445,253.9951324,83.50606537,253.9951324,84.14414215,253.9951324,84.05267334,253.9951324,84.00218964,253.9951324,84.18757629,
253.01091,84.19792175,253.01091,83.66158295,253.01091,83.46243286,253.01091,84.07276917,253.01091,83.96561432,253.01091,83.92456055,253.01091,84.13938141,
251.9872131,84.1591568,251.9872131,83.66799164,251.9872131,83.48995209,251.9872131,84.07230377,251.9872131,83.90235138,251.9872131,83.89651489,251.9872131,84.11663055,
251.0027771,84.14512634,251.0027771,83.75177002,251.0027771,83.40054321,251.0027771,84.0273056,251.0027771,83.88460541,251.0027771,83.84836578,251.0027771,84.10674286,
250.0182648,84.09973145,250.0182648,83.73274231,250.0182648,83.32584381,250.0182648,83.9896698,250.0182648,83.86396027,250.0182648,83.81417084,250.0182648,84.06459808,
248.9942474,84.04088593,248.9942474,83.73670197,248.9942474,83.28239441,248.9942474,83.93141174,248.9942474,83.79452515,248.9942474,83.76429749,248.9942474,83.99493408,
248.0095367,83.98565674,248.0095367,83.75339508,248.0095367,83.22304535,248.0095367,83.88452148,248.0095367,83.75160217,248.0095367,83.69740295,248.0095367,83.96299744,
246.9853363,83.94430542,246.9853363,83.76390839,246.9853363,83.22849274,246.9853363,83.84201813,246.9853363,83.66597748,246.9853363,83.64942169,246.9853363,83.88227844,
246.0004425,83.89479828,246.0004425,83.75619507,246.0004425,83.14080811,246.0004425,83.81368256,246.0004425,83.62713623,246.0004425,83.61847687,246.0004425,83.86865234,
245.0154419,83.85346222,245.0154419,83.73862457,245.0154419,83.06017303,245.0154419,83.75457001,245.0154419,83.61753082,245.0154419,83.56040192,245.0154419,83.84915161,
243.9909363,83.82644653,243.9909363,83.70957947,243.9909363,82.99816132,243.9909363,83.70294952,243.9909363,83.56752777,243.9909363,83.5002594,243.9909363,83.80239868,
243.0057678,83.77078247,243.0057678,83.68208313,243.0057678,82.97433472,243.0057678,83.67847443,243.0057678,83.49449921,243.0057678,83.4655304,243.0057678,83.75219727,
241.9811096,83.72336578,241.9811096,83.63167572,241.9811096,82.9289856,241.9811096,83.62736511,241.9811096,83.43011475,241.9811096,83.39717102,241.9811096,83.69654083,
240.9957123,83.66439056,240.9957123,83.56702423,240.9957123,82.8532486,240.9957123,83.56192017,240.9957123,83.36281586,240.9957123,83.31122589,240.9957123,83.66597748,
240.0102692,83.66924286,240.0102692,83.509758,240.0102692,82.83218384,240.0102692,83.54615784,240.0102692,83.34820557,240.0102692,83.30062103,240.0102692,83.61714935,
238.98526,83.64125824,238.98526,83.43963623,238.98526,82.76237488,238.98526,83.53076935,238.98526,83.32119751,238.98526,83.24524689,238.98526,83.62820435,
237.9996033,83.56545258,237.9996033,83.32367706,237.9996033,82.72169495,237.9996033,83.45001221,237.9996033,83.25635529,237.9996033,83.18218231,237.9996033,83.55376434,
237.0139008,83.51029968,237.0139008,83.22670746,237.0139008,82.65370941,237.0139008,83.43502045,237.0139008,83.26337433,237.0139008,83.12844849,237.0139008,83.54386902,
235.9886322,83.44112396,235.9886322,83.06877136,235.9886322,82.56529236,235.9886322,83.35662079,235.9886322,83.13210297,235.9886322,83.02017212,235.9886322,83.45179749,
235.0027008,83.43867493,235.0027008,82.96850586,235.0027008,82.5526886,235.0027008,83.340271,235.0027008,83.15206146,235.0027008,83.03553772,235.0027008,83.45372772,
234.0167084,83.39611053,234.0167084,82.87101746,234.0167084,82.47958374,234.0167084,83.29025269,234.0167084,83.0243988,234.0167084,82.95896149,234.0167084,83.39670563,
232.9911957,83.34387207,232.9911957,82.62962341,232.9911957,82.40869904,232.9911957,83.23823547,232.9911957,82.97556305,232.9911957,82.86344147,232.9911957,83.36965942,
232.0049744,83.28395844,232.0049744,82.52095032,232.0049744,82.33911133,232.0049744,83.20746613,232.0049744,82.96942139,232.0049744,82.80452728,232.0049744,83.30171967,
231.0187378,83.23686981,231.0187378,82.40722656,231.0187378,82.28448486,231.0187378,83.14221191,231.0187378,82.88736725,231.0187378,82.8119278,231.0187378,83.26779938,
229.9929199,83.16809845,229.9929199,82.23477936,229.9929199,82.18262482,229.9929199,83.08310699,229.9929199,82.82081604,229.9929199,82.68604279,229.9929199,83.24066162,
229.0064545,83.09906769,229.0064545,82.13464355,229.0064545,82.18280029,229.0064545,83.0439682,229.0064545,82.74447632,229.0064545,82.61870575,229.0064545,83.16221619,
227.980484,83.03150177,227.980484,82.00850677,227.980484,82.09629822,227.980484,82.97029114,227.980484,82.64445496,227.980484,82.54898834,227.980484,83.08341217,
226.993866,82.95652771,226.993866,81.87653351,226.993866,81.97964478,226.993866,82.88539886,226.993866,82.5665741,226.993866,82.45883179,226.993866,83.01830292,
226.0071564,82.85958862,226.0071564,81.77698517,226.0071564,81.90306091,226.0071564,82.8175354,226.0071564,82.48954773,226.0071564,82.35282135,226.0071564,82.95162964,
224.9808502,82.79995728,224.9808502,81.68743896,224.9808502,81.80690765,224.9808502,82.75760651,224.9808502,82.43441772,224.9808502,82.28022766,224.9808502,82.91469574,
223.993988,82.75395966,223.993988,81.64573669,223.993988,81.74720764,223.993988,82.72103119,223.993988,82.37631989,223.993988,82.21096802,223.993988,82.84288788,
223.007019,82.67678833,223.007019,81.59632111,223.007019,81.65031433,223.007019,82.63910675,223.007019,82.31002808,223.007019,82.11709595,223.007019,82.81069183,
221.980484,82.61328125,221.980484,81.58033752,221.980484,81.57820892,221.980484,82.58594513,221.980484,82.22966003,221.980484,82.05097198,221.980484,82.74167633,
220.9933472,82.5322113,220.9933472,81.56201935,220.9933472,81.49481201,220.9933472,82.50077057,220.9933472,82.14610291,220.9933472,81.96588135,220.9933472,82.66801453,
220.0061493,82.47193909,220.0061493,81.52993774,220.0061493,81.40852356,220.0061493,82.424263,220.0061493,82.08428192,220.0061493,81.87220001,220.0061493,82.62047577,
219.0188446,82.37368774,219.0188446,81.53962708,219.0188446,81.32386017,219.0188446,82.36833191,219.0188446,81.97737122,219.0188446,81.75915527,219.0188446,82.51816559,
217.9919434,82.28955078,217.9919434,81.53102875,217.9919434,81.2348938,217.9919434,82.29118347,217.9919434,81.92583466,217.9919434,81.69759369,217.9919434,82.44445038,
217.0045013,82.23257446,217.0045013,81.54367065,217.0045013,81.15903473,217.0045013,82.2147522,217.0045013,81.82427979,217.0045013,81.61581421,217.0045013,82.39682007,
216.0169373,82.15290833,216.0169373,81.53712463,216.0169373,81.08573151,216.0169373,82.12706757,216.0169373,81.74752045,216.0169373,81.5189743,216.0169373,82.33078003,
214.9897919,82.11390686,214.9897919,81.53323364,214.9897919,80.98993683,214.9897919,82.03398895,214.9897919,81.69056702,214.9897919,81.4310379,214.9897919,82.28907776,
214.0020752,82.01976776,214.0020752,81.46840668,214.0020752,80.91533661,214.0020752,81.94826508,214.0020752,81.57483673,214.0020752,81.30791473,214.0020752,82.18447876,
213.0142975,81.96775055,213.0142975,81.44248962,213.0142975,80.82363892,213.0142975,81.8866806,213.0142975,81.51544189,213.0142975,81.27078247,213.0142975,82.14337921,
211.9868927,81.85114288,211.9868927,81.31176758,211.9868927,80.71174622,211.9868927,81.79452515,211.9868927,81.41484833,211.9868927,81.13328552,211.9868927,82.03556824,
210.9989319,81.80219269,210.9989319,81.21876526,210.9989319,80.650177,210.9989319,81.69815826,210.9989319,81.3296814,210.9989319,81.04475403,210.9989319,81.98290253,
210.0108795,81.69835663,210.0108795,81.06183624,210.0108795,80.50055695,210.0108795,81.57478333,210.0108795,81.23196411,210.0108795,80.93848419,210.0108795,81.88464355,
208.9832458,81.63543701,208.9832458,80.89584351,208.9832458,80.41798401,208.9832458,81.49211884,208.9832458,81.13234711,208.9832458,80.82286835,208.9832458,81.79922485,
207.9950409,81.473526,207.9950409,80.6717453,207.9950409,80.2567215,207.9950409,81.35321808,207.9950409,80.98503113,207.9950409,80.67276764,207.9950409,81.6905899,
207.0067749,81.37301636,207.0067749,80.41349792,207.0067749,80.1170578,207.0067749,81.22955322,207.0067749,80.87174988,207.0067749,80.53463745,207.0067749,81.60160828,
206.0184021,81.30117798,206.0184021,80.15446472,206.0184021,80.00685883,206.0184021,81.11008453,206.0184021,80.75083923,206.0184021,80.42301941,206.0184021,81.50580597,
204.990448,81.12084961,204.990448,79.85849762,204.990448,79.82626343,204.990448,80.93173981,204.990448,80.59501648,204.990448,80.21911621,204.990448,81.35692596,
204.0019073,80.99925995,204.0019073,79.54288483,204.0019073,79.66614532,204.0019073,80.76487732,204.0019073,80.3965683,204.0019073,80.07289886,204.0019073,81.22541046,
203.0133362,80.88668823,203.0133362,79.25924683,203.0133362,79.48547363,203.0133362,80.60803986,203.0133362,80.25237274,203.0133362,79.90221405,203.0133362,81.12335205,
201.9851074,80.70173645,201.9851074,78.93252563,201.9851074,79.27600098,201.9851074,80.4055481,201.9851074,80.10918427,201.9851074,79.65970612,201.9851074,80.92839813,
200.9963531,80.5008316,200.9963531,78.62574768,200.9963531,79.0879364,200.9963531,80.24949646,200.9963531,79.87789917,200.9963531,79.50146484,200.9963531,80.82577515,
200.0075378,80.32647705,200.0075378,78.3475647,200.0075378,78.75138092,200.0075378,80.02697754,200.0075378,79.66075897,200.0075378,79.16378021,200.0075378,80.63444519,

sample2,
sample2
Collection Time: 6/04/2023 11:19:59 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  %T
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 6/04/2023 11:15:40 AM
Method Modifications:
UVVIS SAT Changed: 6/04/2023 11:17:05 AM, Old:0.0125, New:0.1000
Common SAT Changed: 6/04/2023 11:17:05 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 6/04/2023 11:17:22 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 6/04/2023 11:17:22 AM, Old:0, New:1
Storage Changed: 6/04/2023 11:17:22 AM, Old:1, New:0
Y mode Changed: 6/04/2023 11:19:57 AM, Old:Abs, New:%T
End Method Modifications
<Current Wavelength> , 208.0

sample3,
sample3
Collection Time: 6/04/2023 11:21:15 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  %T
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 6/04/2023 11:15:40 AM
Method Modifications:
UVVIS SAT Changed: 6/04/2023 11:17:05 AM, Old:0.0125, New:0.1000
Common SAT Changed: 6/04/2023 11:17:05 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 6/04/2023 11:17:22 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 6/04/2023 11:17:22 AM, Old:0, New:1
Storage Changed: 6/04/2023 11:17:22 AM, Old:1, New:0
Y mode Changed: 6/04/2023 11:19:57 AM, Old:Abs, New:%T
End Method Modifications
<Current Wavelength> , 209.0

sample4,
sample4
Collection Time: 6/04/2023 11:25:18 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  %T
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 6/04/2023 11:15:40 AM
Method Modifications:
UVVIS SAT Changed: 6/04/2023 11:17:05 AM, Old:0.0125, New:0.1000
Common SAT Changed: 6/04/2023 11:17:05 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 6/04/2023 11:17:22 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 6/04/2023 11:17:22 AM, Old:0, New:1
Storage Changed: 6/04/2023 11:17:22 AM, Old:1, New:0
Y mode Changed: 6/04/2023 11:19:57 AM, Old:Abs, New:%T
End Method Modifications
<Current Wavelength> , 202.0

sample5,
sample5
Collection Time: 6/04/2023 11:26:47 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  %T
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 6/04/2023 11:15:40 AM
Method Modifications:
UVVIS SAT Changed: 6/04/2023 11:17:05 AM, Old:0.0125, New:0.1000
Common SAT Changed: 6/04/2023 11:17:05 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 6/04/2023 11:17:22 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 6/04/2023 11:17:22 AM, Old:0, New:1
Storage Changed: 6/04/2023 11:17:22 AM, Old:1, New:0
Y mode Changed: 6/04/2023 11:19:57 AM, Old:Abs, New:%T
End Method Modifications
<Current Wavelength> , 211.0

sample7,
sample7
Collection Time: 6/04/2023 11:29:35 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  %T
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 6/04/2023 11:15:40 AM
Method Modifications:
UVVIS SAT Changed: 6/04/2023 11:17:05 AM, Old:0.0125, New:0.1000
Common SAT Changed: 6/04/2023 11:17:05 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 6/04/2023 11:17:22 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 6/04/2023 11:17:22 AM, Old:0, New:1
Storage Changed: 6/04/2023 11:17:22 AM, Old:1, New:0
Y mode Changed: 6/04/2023 11:19:57 AM, Old:Abs, New:%T
End Method Modifications
<Current Wavelength> , 212.0

sample8,
sample8
Collection Time: 6/04/2023 11:30:47 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  %T
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 6/04/2023 11:15:40 AM
Method Modifications:
UVVIS SAT Changed: 6/04/2023 11:17:05 AM, Old:0.0125, New:0.1000
Common SAT Changed: 6/04/2023 11:17:05 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 6/04/2023 11:17:22 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 6/04/2023 11:17:22 AM, Old:0, New:1
Storage Changed: 6/04/2023 11:17:22 AM, Old:1, New:0
Y mode Changed: 6/04/2023 11:19:57 AM, Old:Abs, New:%T
End Method Modifications
<Current Wavelength> , 210.0

sample9,
sample9
Collection Time: 6/04/2023 11:32:02 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  %T
UV-Vis Scan Rate (nm/min)  600.000
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 6/04/2023 11:15:40 AM
Method Modifications:
UVVIS SAT Changed: 6/04/2023 11:17:05 AM, Old:0.0125, New:0.1000
Common SAT Changed: 6/04/2023 11:17:05 AM, Old:0.0125, New:0.1000
Common Interval nm Changed: 6/04/2023 11:17:22 AM, Old:     5.00, New:     1.00
Baseline Correction Changed: 6/04/2023 11:17:22 AM, Old:0, New:1
Storage Changed: 6/04/2023 11:17:22 AM, Old:1, New:0
Y mode Changed: 6/04/2023 11:19:57 AM, Old:Abs, New:%T
End Method Modifications
<Current Wavelength> , 202.0

